ISO,Calendar year (nearest),Source,Problem 1: Data Not Credible,Problem 3: Data is of Questionable Analytical Comparability,Revenue including social contributions,Revenue excluding social contributions,Revenue excluding Grants (including social contributions),Revenue excluding grants and social contributions,Total Resource Revenue,Resource taxes,"Resource Component of Taxes on income, profits, and capital gains",Resource Component of Indirect,Resources Component of Non-Tax
IE,1990,OECD Tax Statistics,False,False,0.0,0.0,0.40187228276918,0.352549895280801,0.0,0.0,0.0,0.0,0.0
IE,1991,OECD Tax Statistics,False,False,0.0,0.0,0.41626351421664,0.365224070268566,0.0,0.0,0.0,0.0,0.0
IE,1992,OECD Tax Statistics,False,False,0.0,0.0,0.418432602388237,0.366504348169348,0.0,0.0,0.0,0.0,0.0
IE,1993,OECD Tax Statistics,False,False,0.0,0.0,0.419867118018967,0.367442643743987,0.0,0.0,0.0,0.0,0.0
IE,1994,OECD Tax Statistics,False,False,0.0,0.0,0.420234558086997,0.369266441465442,0.0,0.0,0.0,0.0,0.0
IE,1995,OECD Tax Statistics,False,False,0.0,0.0,0.388842186731729,0.342525305259629,0.0,0.0,0.0,0.0,0.0
IE,1996,OECD Tax Statistics,False,False,0.0,0.0,0.388197553815058,0.345017041771939,0.0,0.0,0.0,0.0,0.0
IE,1997,OECD Tax Statistics,False,False,0.0,0.0,0.379453338919328,0.338896915510609,0.0,0.0,0.0,0.0,0.0
IE,1998,OECD Tax Statistics,False,False,0.0,0.0,0.366000898113017,0.327224562918332,0.0,0.0,0.0,0.0,0.0
IE,1999,OECD Tax Statistics,False,False,0.0,0.0,0.364934830344345,0.324526037355976,0.0,0.0,0.0,0.0,0.0
IE,2000,OECD Tax Statistics,False,False,0.0,0.0,0.359290342736222,0.317478176922932,0.0,0.0,0.0,0.0,0.0
IE,2001,OECD Tax Statistics,False,False,0.0,0.0,0.339694840165253,0.296770152130848,0.0,0.0,0.0,0.0,0.0
IE,2002,OECD Tax Statistics,False,False,0.0,0.0,0.330509922793446,0.288491511999756,0.0,0.0,0.0,0.0,0.0
IE,2003,OECD Tax Statistics,False,False,0.0,0.0,0.335533308530937,0.293388437945539,0.0,0.0,0.0,0.0,0.0
IE,2004,OECD Tax Statistics,False,False,0.0,0.0,0.348863764811371,0.304383152430925,0.0,0.0,0.0,0.0,0.0
IE,2005,OECD Tax Statistics,False,False,0.0,0.0,0.354224719567851,0.308656434584185,0.0,0.0,0.0,0.0,0.0
IE,2006,OECD Tax Statistics,False,False,0.0,0.0,0.371835546419738,0.326219921928019,0.0,0.0,0.0,0.0,0.0
IE,2007,OECD Tax Statistics,False,False,0.0,0.0,0.366735432073415,0.319701899196032,0.0,0.0,0.0,0.0,0.0
IE,2008,OECD Tax Statistics,False,False,0.0,0.0,0.354786783376854,0.303223540974499,0.0,0.0,0.0,0.0,0.0
IE,2009,OECD Tax Statistics,False,False,0.0,0.0,0.348082273780169,0.292518224862388,0.0,0.0,0.0,0.0,0.0
IE,2010,OECD Tax Statistics,False,False,0.0,0.0,0.356210625032053,0.300280308092723,0.0,0.0,0.0,0.0,0.0
IR,1980,GFS,False,False,0.0,0.0,0.215956627452165,0.200009061117236,0.0,0.0,0.0,0.0,0.0
IR,1981,GFS,False,False,0.0,0.0,0.230269855909162,0.211968043694379,0.0,0.0,0.0,0.0,0.0
IR,1982,GFS,False,False,0.0,0.0,0.241956599713056,0.224399210903874,0.0,0.0,0.0,0.0,0.0
IR,1983,GFS,False,False,0.0,0.0,0.213426675126361,0.197500588138844,0.0,0.0,0.0,0.0,0.0
IR,1984,GFS,False,False,0.0,0.0,0.197124389922174,0.179771797915842,0.0,0.0,0.0,0.0,0.0
IR,1985,GFS,False,False,0.0,0.0,0.179012782287006,0.161973437588432,0.0,0.0,0.0,0.0,0.0
IR,1986,GFS,False,False,0.0,0.0,0.111290109017081,0.095389945712142,0.0,0.0,0.0,0.0,0.0
IR,1987,GFS,False,False,0.0,0.0,0.118060779298932,0.103481833910035,0.0,0.0,0.0,0.0,0.0
IR,1988,GFS,False,False,0.0,0.0,0.133373506076127,0.114858893240936,0.0,0.0,0.0,0.0,0.0
IR,1989,GFS,False,False,0.0,0.0,0.15573537185378,0.1396128979791,0.0,0.0,0.0,0.0,0.0
IR,1990,GFS,False,False,0.159442479427256,0.15920461968918,0.159442479427256,0.15920461968918,0.0,0.0,0.0,0.0,0.0
IR,1991,GFS,False,False,0.13986024945274,0.139699513639549,0.13986024945274,0.139699513639549,0.0,0.0,0.0,0.0,0.0
IR,1992,IMF Country Report,False,False,0.185057735967122,0.165736372088298,0.185057735967122,0.165736372088298,0.0774359334271272,0.0,0.0,0.0,0.0774359334271272
IR,1993,IMF Country Report,False,False,0.289683292660528,0.272041618119577,0.289683292660528,0.272041618119577,0.216387882230618,0.0,0.0,0.0,0.216387882230618
IR,1994,IMF Country Report,False,False,0.256440350589696,0.242585127060135,0.256440350589696,0.242585127060135,0.183112594883772,0.0,0.0,0.0,0.183112594883772
IR,1995,IMF Country Report,False,False,0.242868235785364,0.223608089794856,0.242868235785364,0.223608089794856,0.158292476025313,0.0,0.0,0.0,0.158292476025313
IR,1996,IMF Country Report,False,False,0.249875236532565,0.23062804640388,0.249875236532565,0.23062804640388,0.153627206062701,0.0,0.0,0.0,0.153627206062701
IR,1997,IMF Country Report,False,False,0.239211857678348,0.21735505807873,0.239211857678348,0.21735505807873,0.12810332771431,0.0,0.0,0.0,0.12810332771431
IR,1998,IMF Country Report,False,False,0.191049831447843,0.163914988734452,0.191049831447843,0.163914988734452,0.0684523576679743,0.0,0.0,0.0,0.0684523576679743
IR,1999,IMF Country Report,False,False,0.237941020547316,0.211430857849535,0.237941020547316,0.211430857849535,0.101888346257986,0.0,0.0,0.0,0.101888346257986
IR,2000,IMF Country Report,False,False,0.327300132869497,0.298907786524065,0.327300132869497,0.298907786524065,0.220862858031432,0.0,0.0,0.0,0.220862858031432
IR,2001,IMF Country Report,False,False,0.24118400068122,0.200867572845944,0.24118400068122,0.200867572845944,0.119911673646838,0.0,0.0,0.0,0.119911673646838
IR,2002,IMF Country Report,False,False,0.184799561561223,0.178880421455773,0.184799561561223,0.178880421455773,0.111154194412072,0.0,0.0,0.0,0.111154194412072
IR,2003,IMF Country Report,False,False,0.293832633564481,0.289157843780667,0.293832633564481,0.289157843780667,0.116082559546244,0.0,0.0,0.0,0.116082559546244
IR,2004,IMF Country Report,False,False,0.284133316087924,0.279861673666941,0.284133316087924,0.279861673666941,0.107860502794437,0.0,0.0,0.0,0.107860502794437
IR,2005,IMF Country Report,False,False,0.374793024552079,0.357335297223021,0.374793024552079,0.357335297223021,0.101729558632534,0.0,0.0,0.0,0.101729558632534
IR,2006,IMF Country Report,False,False,0.27438690738202,0.27438690738202,0.27438690738202,0.27438690738202,0.1765937845225,0.0,0.0,0.0,0.1765937845225
IR,2007,IMF Country Report,False,False,0.290347154015452,0.290347154015452,0.290347154015452,0.290347154015452,0.184261472957882,0.0,0.0,0.0,0.184261472957882
IR,2008,IMF Country Report,False,False,0.253753448214734,0.253753448214734,0.253753448214734,0.253753448214734,0.139011281870383,0.0,0.0,0.0,0.139011281870383
IR,2009,IMF Country Report,False,False,0.236591231951267,0.236591231951267,0.236591231951267,0.236591231951267,0.10518175500741,0.0,0.0,0.0,0.10518175500741
IR,2010,IMF Country Report,False,False,0.22780820514146,0.22780820514146,0.22780820514146,0.22780820514146,0.140591651958142,0.0,0.0,0.0,0.140591651958142
IQ,1980,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1981,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1982,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1983,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1984,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1985,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1986,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1987,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1988,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1989,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1990,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1991,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1992,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1993,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1994,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1995,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1996,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1997,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1998,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,1999,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,2000,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,2001,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,2002,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,2003,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IQ,2004,IMF Country Report,False,False,0.795656523221422,0.795656523221422,0.704614439178358,0.704614439178358,0.692085466931821,0.0,0.0,0.0,0.692085466931821
IQ,2005,IMF Country Report,False,False,1.07389445976536,1.07389445976536,0.79514395359457,0.79514395359457,0.766878435342388,0.0,0.0,0.0,0.766878435342388
IQ,2006,IMF Country Report,False,False,0.884301732694439,0.884301732694439,0.747235493223347,0.747235493223347,0.71574669022144,0.0,0.0,0.0,0.71574669022144
IQ,2007,IMF Country Report,False,False,0.836368911921388,0.836368911921388,0.783221723538424,0.783221723538424,0.738466196479086,0.0,0.0,0.0,0.738466196479086
IQ,2008,IMF Country Report,False,False,0.794273289582113,0.794273289582113,0.766183136657868,0.766183136657868,0.715814586586807,0.0,0.0,0.0,0.715814586586807
IQ,2009,IMF Country Report,False,False,0.727871214751988,0.727871214751988,0.697266026563148,0.697266026563148,0.606781122352663,0.0,0.0,0.0,0.606781122352663
IQ,2010,IMF Country Report,False,False,0.699672663834334,0.699672663834334,0.681759357681949,0.681759357681949,0.617482200311626,0.0,0.0,0.0,0.617482200311626
IS,1980,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1981,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1982,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1983,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1984,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1985,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1986,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1987,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1988,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1989,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1990,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1991,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1992,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1993,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1994,OECD Tax Statistics,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IS,1995,OECD Tax Statistics,False,False,0.0,0.0,0.397539277509675,0.37231533017777,0.0,0.0,0.0,0.0,0.0
IS,1996,OECD Tax Statistics,False,False,0.0,0.0,0.406281730183443,0.378462756585007,0.0,0.0,0.0,0.0,0.0
IS,1997,OECD Tax Statistics,False,False,0.0,0.0,0.406692101033208,0.378610432396898,0.0,0.0,0.0,0.0,0.0
IS,1998,OECD Tax Statistics,False,False,0.0,0.0,0.408928965594603,0.38158527364723,0.0,0.0,0.0,0.0,0.0
IS,1999,OECD Tax Statistics,False,False,0.0,0.0,0.431945094473584,0.403819396931368,0.0,0.0,0.0,0.0,0.0
IS,2000,OECD Tax Statistics,False,False,0.0,0.0,0.435595875813715,0.40681298389609,0.0,0.0,0.0,0.0,0.0
IS,2001,OECD Tax Statistics,False,False,0.0,0.0,0.419103285550496,0.390719561080199,0.0,0.0,0.0,0.0,0.0
IS,2002,OECD Tax Statistics,False,False,0.0,0.0,0.417038637761039,0.388381977830853,0.0,0.0,0.0,0.0,0.0
IS,2003,OECD Tax Statistics,False,False,0.0,0.0,0.427845770349666,0.396885182676402,0.0,0.0,0.0,0.0,0.0
IS,2004,OECD Tax Statistics,False,False,0.0,0.0,0.440233244171033,0.409738755712856,0.0,0.0,0.0,0.0,0.0
IS,2005,OECD Tax Statistics,False,False,0.0,0.0,0.471429612474896,0.439475471074541,0.0,0.0,0.0,0.0,0.0
IS,2006,OECD Tax Statistics,False,False,0.0,0.0,0.479592458345563,0.446720335819778,0.0,0.0,0.0,0.0,0.0
IS,2007,OECD Tax Statistics,False,False,0.0,0.0,0.476707402510758,0.446448824366904,0.0,0.0,0.0,0.0,0.0
IS,2008,OECD Tax Statistics,False,False,0.0,0.0,0.441002532820867,0.412902564805018,0.0,0.0,0.0,0.0,0.0
IS,2009,OECD Tax Statistics,False,False,0.0,0.0,0.410797482011021,0.380094264056816,0.0,0.0,0.0,0.0,0.0
IS,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,1980,GFS,False,False,0.0,0.0,0.520689655172414,0.469827586206897,0.0,0.0,0.0,0.0,0.0
IL,1981,GFS,False,False,0.0,0.0,0.504710144927536,0.45036231884058,0.0,0.0,0.0,0.0,0.0
IL,1982,GFS,False,False,0.0,0.0,0.585326953748006,0.536044657097289,0.0,0.0,0.0,0.0,0.0
IL,1983,GFS,False,False,0.0,0.0,0.610760667903525,0.561410018552876,0.0,0.0,0.0,0.0,0.0
IL,1984,GFS,False,False,0.0,0.0,0.586180998873451,0.535348604330955,0.0,0.0,0.0,0.0,0.0
IL,1985,GFS,False,False,0.0,0.0,0.549742043551089,0.504147403685092,0.0,0.0,0.0,0.0,0.0
IL,1986,GFS,False,False,0.0,0.0,0.533772478330243,0.503751778860667,0.0,0.0,0.0,0.0,0.0
IL,1987,GFS,False,False,0.0,0.0,0.50836266864294,0.471957689781206,0.0,0.0,0.0,0.0,0.0
IL,1988,GFS,False,False,0.0,0.0,0.436442507433506,0.409039686095611,0.0,0.0,0.0,0.0,0.0
IL,1989,GFS,False,False,0.0,0.0,0.420603121516165,0.389266443701226,0.0,0.0,0.0,0.0,0.0
IL,1990,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,1991,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,1992,IMF Country Report,False,False,0.502936827283921,0.459370452630773,0.429059567223005,0.385493192569856,0.0,0.0,0.0,0.0,0.0
IL,1993,IMF Country Report,False,False,0.498633872804621,0.454248783253068,0.432523530583375,0.388138441031822,0.0,0.0,0.0,0.0,0.0
IL,1994,IMF Country Report,False,False,0.496813046168451,0.452043125588018,0.445448843457845,0.400678922877412,0.0,0.0,0.0,0.0,0.0
IL,1995,IMF Country Report,False,False,0.472844401082211,0.421093420242321,0.430704613234246,0.378953632394356,0.0,0.0,0.0,0.0,0.0
IL,1996,IMF Country Report,False,False,0.457665569626291,0.405764827931602,0.413983687486585,0.362082945791896,0.0,0.0,0.0,0.0,0.0
IL,1997,IMF Country Report,False,False,0.466498647651832,0.411672421718818,0.420951775157418,0.366125549224404,0.0,0.0,0.0,0.0,0.0
IL,1998,IMF Country Report,False,False,0.464479722039178,0.410294135266279,0.41576948421494,0.361583897442042,0.0,0.0,0.0,0.0,0.0
IL,1999,IMF Country Report,False,False,0.448626209506866,0.394869379799328,0.400924000017442,0.347167170309904,0.0,0.0,0.0,0.0,0.0
IL,2000,IMF Country Report,False,False,0.44962149106012,0.39536756114564,0.405779257120976,0.351525327206496,0.0,0.0,0.0,0.0,0.0
IL,2001,IMF Country Report,False,False,0.45588926430855,0.398393968873477,0.412483488089183,0.35498819265411,0.0,0.0,0.0,0.0,0.0
IL,2002,IMF Country Report,False,False,0.465229332087809,0.406608127043438,0.418591312470808,0.359970107426436,0.0,0.0,0.0,0.0,0.0
IL,2003,IMF Country Report,False,False,0.443443426773985,0.383189934313998,0.402825423258396,0.342571930798409,0.0,0.0,0.0,0.0,0.0
IL,2004,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,2005,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,2006,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,2007,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,2008,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,2009,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IL,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
IT,1980,OECD Tax Statistics,False,False,0.0,0.0,0.331428461293835,0.220720374100165,0.0,0.0,0.0,0.0,0.0
IT,1981,OECD Tax Statistics,False,False,0.0,0.0,0.330547164422849,0.220175637245635,0.0,0.0,0.0,0.0,0.0
IT,1982,OECD Tax Statistics,False,False,0.0,0.0,0.359619257941498,0.241311525524236,0.0,0.0,0.0,0.0,0.0
IT,1983,OECD Tax Statistics,False,False,0.0,0.0,0.38042402992326,0.260821224324941,0.0,0.0,0.0,0.0,0.0
IT,1984,OECD Tax Statistics,False,False,0.0,0.0,0.368959426596698,0.254000998336106,0.0,0.0,0.0,0.0,0.0
IT,1985,OECD Tax Statistics,False,False,0.0,0.0,0.36703799500942,0.252637325341107,0.0,0.0,0.0,0.0,0.0
IT,1986,OECD Tax Statistics,False,False,0.0,0.0,0.377258455152723,0.258601030668367,0.0,0.0,0.0,0.0,0.0
IT,1987,OECD Tax Statistics,False,False,0.0,0.0,0.374909950854854,0.256312039617852,0.0,0.0,0.0,0.0,0.0
IT,1988,OECD Tax Statistics,False,False,0.0,0.0,0.385484672967299,0.268605178081401,0.0,0.0,0.0,0.0,0.0
IT,1989,OECD Tax Statistics,False,False,0.0,0.0,0.393603143248415,0.274114800594769,0.0,0.0,0.0,0.0,0.0
IT,1990,OECD Tax Statistics,False,False,0.0,0.0,0.411668168908692,0.288008267999977,0.0,0.0,0.0,0.0,0.0
IT,1991,OECD Tax Statistics,False,False,0.0,0.0,0.422978280451368,0.297498890270462,0.0,0.0,0.0,0.0,0.0
IT,1992,OECD Tax Statistics,False,False,0.0,0.0,0.446508408835199,0.319186480971556,0.0,0.0,0.0,0.0,0.0
IT,1993,OECD Tax Statistics,False,False,0.0,0.0,0.459586630538166,0.327581093869415,0.0,0.0,0.0,0.0,0.0
IT,1994,OECD Tax Statistics,False,False,0.0,0.0,0.441308434499003,0.316335620130458,0.0,0.0,0.0,0.0,0.0
IT,1995,OECD Tax Statistics,False,False,0.0,0.0,0.447351467955941,0.321852828787087,0.0,0.0,0.0,0.0,0.0
IT,1996,OECD Tax Statistics,False,False,0.0,0.0,0.451725213516524,0.310026488426785,0.0,0.0,0.0,0.0,0.0
IT,1997,OECD Tax Statistics,False,False,0.0,0.0,0.471962408672997,0.327239969785914,0.0,0.0,0.0,0.0,0.0
IT,1998,OECD Tax Statistics,False,False,0.0,0.0,0.459640798185776,0.338482135538575,0.0,0.0,0.0,0.0,0.0
IT,1999,OECD Tax Statistics,False,False,0.0,0.0,0.458656874235517,0.338074337463192,0.0,0.0,0.0,0.0,0.0
IT,2000,OECD Tax Statistics,False,False,0.0,0.0,0.449527327229089,0.329665891118358,0.0,0.0,0.0,0.0,0.0
IT,2001,OECD Tax Statistics,False,False,0.0,0.0,0.445233798770126,0.326370628267999,0.0,0.0,0.0,0.0,0.0
IT,2002,OECD Tax Statistics,False,False,0.0,0.0,0.439531352136499,0.318915132274807,0.0,0.0,0.0,0.0,0.0
IT,2003,OECD Tax Statistics,False,False,0.0,0.0,0.444308976413161,0.321822111264299,0.0,0.0,0.0,0.0,0.0
IT,2004,OECD Tax Statistics,False,False,0.0,0.0,0.439598405412212,0.316700388058335,0.0,0.0,0.0,0.0,0.0
IT,2005,OECD Tax Statistics,False,False,0.0,0.0,0.434234279392834,0.309363336556717,0.0,0.0,0.0,0.0,0.0
IT,2006,OECD Tax Statistics,False,False,0.0,0.0,0.450390514329575,0.326183448300806,0.0,0.0,0.0,0.0,0.0
IT,2007,OECD Tax Statistics,False,False,0.0,0.0,0.460406640072063,0.331226354394544,0.0,0.0,0.0,0.0,0.0
IT,2008,OECD Tax Statistics,False,False,0.0,0.0,0.459279913455532,0.325055360017878,0.0,0.0,0.0,0.0,0.0
IT,2009,OECD Tax Statistics,False,False,0.0,0.0,0.465076873978002,0.32763547948766,0.0,0.0,0.0,0.0,0.0
IT,2010,NULL,False,False,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
JM,1980,IMF Country Report,False,False,0.0,0.0,0.266593647316539,0.266593647316539,0.0,0.0,0.0,0.0,0.0503833515881709
JM,1981,IMF Country Report,False,False,0.0,0.0,0.300917248255234,0.300917248255234,0.0,0.0,0.0,0.0,0.0598205383848455
JM,1982,IMF Country Report,False,False,0.0,0.0,0.286470996873915,0.286470996873915,0.0,0.0,0.0,0.0,0.0344216741924279
JM,1983,IMF Country Report,False,False,0.0,0.0,0.25270346381301,0.25270346381301,0.0,0.0,0.0,0.0,0.0273162489439594
JM,1984,IMF Country Report,False,False,0.0,0.0,0.290724104340297,0.290724104340297,0.0,0.0,0.0,0.0,0.0520835588267128
JM,1985,IMF Country Report,False,False,0.29077346594441,0.29077346594441,0.279788651096705,0.279788651096705,0.0,0.0,0.0,0.0,0.024908977888287
JM,1986,IMF Country Report,False,False,0.346592478894858,0.346592478894858,0.334696853415196,0.334696853415196,0.0,0.0,0.0,0.0,0.0355717574827322
JM,1987,IMF Country Report,False,False,0.375040827436037,0.375040827436037,0.342235982580294,0.342235982580294,0.0,0.0,0.0,0.0,0.0227817093086554
JM,1988,IMF Country Report,False,False,0.353151764302843,0.353151764302843,0.328029005367135,0.328029005367135,0.0,0.0,0.0,0.0,0.0222736096836816
JM,1989,IMF Country Report,False,False,0.362049795685641,0.362049795685641,0.346711964268745,0.346711964268745,0.0,0.0,0.0,0.0,0.0174665019481137
JM,1990,IMF Country Report,False,False,0.257394153886486,0.257394153886486,0.248045615414864,0.248045615414864,0.0,0.0,0.0,0.0,0.0158998558133438
JM,1991,IMF Country Report,False,False,0.236324149718533,0.236324149718533,0.225123484860364,0.225123484860364,0.0,0.0,0.0,0.0,0.0195349128941715
JM,1992,IMF Country Report,False,False,0.207355314310863,0.207355314310863,0.207355314310863,0.207355314310863,0.0163940438641532,0.00151287317538326,0.00151287317538326,0.0,0.0148811706887699
JM,1993,IMF Country Report,False,False,0.222388580789838,0.222388580789838,0.222388580789838,0.222388580789838,0.0146097138483437,0.00302131030871077,0.00302131030871077,0.0,0.0115884035396329
JM,1994,IMF Country Report,False,False,0.228775605476866,0.228775605476866,0.221885917436605,0.221885917436605,0.0137280753505122,0.00154928204628352,0.00154928204628352,0.0,0.0121787933042287
JM,1995,IMF Country Report,False,False,0.242024862084081,0.242024862084081,0.237140943038865,0.237140943038865,0.0151066522203016,0.00354818166028435,0.00354818166028435,0.0,0.0115584705600172
JM,1996,IMF Country Report,False,False,0.225148379866735,0.225148379866735,0.221368842190918,0.221368842190918,0.0101786982544175,0.00019272430074984,0.00019272430074984,0.0,0.00998597395366765
JM,1997,IMF Country Report,False,False,0.218387166960065,0.218387166960065,0.215997125356858,0.215997125356858,0.0100546577790085,0.000586796421201152,0.000586796421201152,0.0,0.00946786135780736
JM,1998,IMF Country Report,False,False,0.226161697555735,0.226161697555735,0.224171611359363,0.224171611359363,0.00978560789197373,0.00127890508631846,0.00127890508631846,0.0,0.00850670280565526
JM,1999,IMF Country Report,False,False,0.25313927660087,0.25313927660087,0.250520295006568,0.250520295006568,0.0152125016456168,7.28272956704173e-05,7.28272956704173e-05,0.0,0.0151396743499464
JM,2000,IMF Country Report,False,False,0.257342507699793,0.257342507699793,0.252917514769083,0.252917514769083,0.00810866580221785,0.00109542139332506,0.00109542139332506,0.0,0.00701324440889278
JM,2001,NULL,False,False,0.252499245186613,0.252499245186613,0.247991360289848,0.247991360289848,0.0,0.0,0.0,0.0,0.0
JM,2002,GFS,False,False,0.243449987957834,0.243449987957834,0.243449987957834,0.243449987957834,0.0,0.0,0.0,0.0,0.0
JM,2003,GFS,False,False,0.263417822951373,0.263417822951373,0.262387710345409,0.262387710345409,0.0,0.0,0.0,0.0,0.0
JM,2004,GFS,False,False,0.265218831854866,0.265218831854866,0.256790961034739,0.256790961034739,0.0,0.0,0.0,0.0,0.0
JM,2005,GFS,False,False,0.25231233257987,0.25231233257987,0.247814533705742,0.247814533705742,0.0,0.0,0.0,0.0,0.0
JM,2006,GFS,False,False,0.263909723438313,0.263909723438313,0.25686846239792,0.25686846239792,0.0,0.0,0.0,0.0,0.0
JM,2007,GFS,False,False,0.273082984745306,0.273082984745306,0.266765923960748,0.266765923960748,0.0,0.0,0.0,0.0,0.0
JM,2008,GFS,False,False,0.265831907228982,0.265831907228982,0.257104754202124,0.257104754202124,0.0,0.0,0.0,0.0,0.0
JM,2009,IMF Country Report,False,False,0.271333383948488,0.271333383948488,0.265639179022188,0.265639179022188,0.0,0.0,0.0,0.0,0.0
JM,2010,IMF Country Report,False,False,0.272665474750573,0.272665474750573,0.261768914124206,0.261768914124206,0.0,0.0,0.0,0.0,0.0
JO,1980,IMF Country Report,False,False,0.0,0.0,0.194077253218884,0.194077253218884,0.0,0.0,0.0,0.0,0.0
JO,1981,IMF Country Report,False,False,0.0,0.0,0.213388543823326,0.213388543823326,0.0,0.0,0.0,0.0,0.0
JO,1982,IMF Country Report,False,False,0.340484848484848,0.340484848484848,0.219515151515151,0.219515151515151,0.0,0.0,0.0,0.0,0.0
JO,1983,IMF Country Report,False,False,0.0,0.0,0.22417459429211,0.22417459429211,0.0,0.0,0.0,0.0,0.0
JO,1984,IMF Country Report,False,False,0.0,0.0,0.217277486910995,0.217277486910995,0.0,0.0,0.0,0.0,0.0
JO,1985,IMF Country Report,False,False,0.35687468290208,0.35687468290208,0.223642820903095,0.223642820903095,0.0,0.0,0.0,0.0,0.0
